feature num 267 field num 33
WARNING:tensorflow:Variable += will be deprecated. Use variable.assign_add if you want assignment to the variable value or 'x = x + y' if you want a new python Tensor object.
2018-04-22 03:18:54.083857: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
loop:923 losses:96.8318099976
loop:924 losses:444.311706543
loop:925 losses:57.6103363037
loop:926 losses:172.278076172
loop:927 losses:78.7346343994
loop:928 losses:137.575958252
loop:929 losses:113.948455811
loop:930 losses:240.347320557
loop:931 losses:46.1240463257
loop:932 losses:62.1358222961
loop:933 losses:22.9703979492
loop:934 losses:61.209400177
loop:935 losses:94.7024993896
loop:936 losses:294.312805176
loop:937 losses:163.475646973
loop:938 losses:45.5872268677
loop:939 losses:56.1109619141
loop:940 losses:295.537719727
loop:941 losses:261.644775391
loop:942 losses:286.843139648
loop:943 losses:230.27444458
loop:944 losses:73.4967575073
loop:945 losses:450.35357666
loop:946 losses:299.71081543
loop:947 losses:264.168304443
loop:948 losses:73.117477417
loop:949 losses:222.5574646
loop:951 losses:130.588760376
loop:952 losses:96.7844772339
loop:953 losses:378.410583496
loop:954 losses:996.237060547
loop:955 losses:116.549133301
loop:956 losses:95.3795776367
loop:957 losses:189.05657959
loop:958 losses:258.729187012
loop:959 losses:295.60534668
loop:960 losses:493.67175293
loop:961 losses:600.507202148
loop:962 losses:174.422653198
loop:963 losses:503.820648193
loop:964 losses:501.984191895
loop:965 losses:606.846313477
loop:966 losses:182.186401367
loop:967 losses:397.217437744
loop:968 losses:253.476318359
loop:969 losses:148.662475586
loop:970 losses:270.871459961
loop:971 losses:156.742874146
loop:972 losses:108.067955017
loop:973 losses:73.7692108154
loop:974 losses:124.134895325
loop:975 losses:34.8309326172
loop:976 losses:130.734146118
loop:977 losses:334.223388672
loop:978 losses:87.8236999512
loop:979 losses:80.8096313477
loop:980 losses:49.8104095459
loop:981 losses:105.281219482
loop:982 losses:132.934387207
loop:983 losses:87.5816650391
loop:984 losses:92.546295166
loop:985 losses:242.563995361
loop:986 losses:190.252288818
loop:987 losses:179.841598511
loop:988 losses:321.626647949
loop:989 losses:185.875366211
loop:990 losses:154.977111816
loop:991 losses:126.486557007
loop:992 losses:384.599487305
loop:993 losses:82.6489868164
loop:994 losses:55.3744049072
loop:995 losses:133.352203369
loop:996 losses:54.7467498779
loop:997 losses:98.6656188965
loop:998 losses:149.597290039
loop:999 losses:42.3041305542
